exp,tx,replicate,time_min,isc_uA_per_cm2
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,33.38333333,0.595092773
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,33.46666667,0.628662109
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,33.55,0.610351563
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,33.63333333,0.534057617
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,33.71666667,0.640869141
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,33.8,0.610351563
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,33.88333333,0.595092773
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,33.96666667,0.543212891
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,34.05,0.634765625
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,34.13333333,0.546264648
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,34.21666667,0.646972656
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,34.3,0.601196289
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,34.38333333,0.640869141
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,34.46666667,0.598144531
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,34.55,0.579833984
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,34.63333333,0.55847168
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,34.71666667,0.564575195
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,34.8,0.5859375
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,34.88333333,0.537109375
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,34.96666667,0.469970703
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,35.05,0.592041016
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,35.13333333,0.592041016
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,35.21666667,0.561523438
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,35.3,0.592041016
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,35.38333333,0.601196289
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,35.46666667,0.616455078
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,35.55,0.561523438
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,35.63333333,0.71105957
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,35.71666667,0.604248047
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,35.8,0.549316406
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,35.9,0.595092773
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,35.98333333,0.55847168
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,36.06666667,0.650024414
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,36.15,0.573730469
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,36.23333333,0.659179688
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,36.31666667,0.509643555
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,36.4,0.610351563
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,36.48333333,0.51574707
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,36.56666667,0.5859375
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,36.65,0.68359375
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,36.73333333,0.531005859
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,36.81666667,0.570678711
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,36.9,0.595092773
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,36.98333333,0.579833984
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,37.06666667,0.592041016
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,37.15,0.598144531
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,37.23333333,0.607299805
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,37.31666667,0.653076172
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,37.4,0.640869141
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,37.48333333,0.555419922
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,37.56666667,0.543212891
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,37.65,0.592041016
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,37.73333333,0.607299805
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,37.81666667,0.643920898
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,37.9,0.497436523
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,37.98333333,0.567626953
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,38.06666667,0.546264648
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,38.15,0.634765625
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,38.23333333,0.555419922
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,38.31666667,0.537109375
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,38.4,0.637817383
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,38.48333333,0.628662109
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,38.56666667,0.592041016
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,38.65,0.531005859
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,38.73333333,0.601196289
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,38.81666667,0.555419922
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,38.9,0.708007813
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,38.98333333,0.628662109
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,39.06666667,0.537109375
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,39.15,0.717163086
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,39.23333333,0.588989258
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,39.31666667,0.576782227
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,39.4,0.512695313
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,39.48333333,0.68359375
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,39.56666667,0.518798828
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,39.65,0.51574707
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,39.75,0.506591797
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,39.83333333,0.570678711
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,39.91666667,0.622558594
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,40,0.616455078
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,40.08333333,0.671386719
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,40.16666667,0.78125
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,40.25,0.790405273
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,40.33333333,0.918579101
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,40.41666667,0.823974609
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,40.5,0.811767578
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,40.58333333,0.817871094
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,40.66666667,0.833129883
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,40.75,0.842285156
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,40.83333333,0.881958008
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,40.91666667,0.827026367
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,41,0.827026367
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,41.08333333,0.817871094
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,41.16666667,0.854492188
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,41.25,0.836181641
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,41.33333333,0.80871582
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,41.41666667,0.875854492
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,41.5,0.942993164
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,41.58333333,0.869750977
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,41.66666667,0.820922852
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,41.75,0.836181641
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,41.83333333,0.823974609
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,41.91666667,0.903320312
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,42,0.823974609
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,42.08333333,0.869750977
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,42.16666667,0.811767578
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,42.25,0.814819336
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,42.33333333,0.903320312
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,42.41666667,0.854492188
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,42.5,0.875854492
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,42.58333333,0.811767578
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,42.66666667,0.78125
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,42.75,0.857543945
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,42.83333333,0.787353516
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,42.91666667,0.881958008
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,43,0.869750977
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,43.08333333,0.784301758
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,43.16666667,0.817871094
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,43.25,0.817871094
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,43.33333333,0.820922852
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,43.41666667,0.811767578
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,43.5,0.80871582
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,43.58333333,0.802612305
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,43.66666667,0.845336914
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,43.75,0.802612305
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,43.83333333,0.830078125
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,43.91666667,0.71105957
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,44,0.875854492
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,44.08333333,0.796508789
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,44.16666667,0.952148437
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,44.25,0.793457031
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,44.35,0.762939453
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,44.43333333,0.814819336
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,44.51666667,0.924682617
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,44.6,0.845336914
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,44.68333333,0.85144043
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,44.76666667,0.80871582
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,44.85,0.830078125
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,44.93333333,0.765991211
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,45.01666667,0.836181641
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,45.1,0.762939453
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,45.18333333,0.869750977
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,45.26666667,0.830078125
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,45.35,0.860595703
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,45.43333333,0.830078125
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,45.51666667,0.714111328
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,45.6,0.830078125
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,45.68333333,0.772094727
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,45.76666667,0.842285156
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,45.85,0.817871094
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,45.93333333,0.75378418
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,46.01666667,0.765991211
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,46.1,0.769042969
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,46.18333333,0.744628906
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,46.26666667,0.799560547
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,46.35,0.778198242
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,46.43333333,0.793457031
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,46.51666667,0.805664063
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,46.6,0.881958008
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,46.68333333,0.860595703
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,46.76666667,0.817871094
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,46.85,0.848388672
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,46.93333333,0.811767578
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,47.01666667,0.811767578
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,47.1,0.863647461
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,47.18333333,0.869750977
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,47.26666667,0.796508789
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,47.35,0.662231445
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,47.43333333,0.811767578
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,47.51666667,0.823974609
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,47.6,0.881958008
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,47.68333333,0.80871582
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,47.76666667,0.790405273
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,47.85,0.75378418
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,47.93333333,0.744628906
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,48.01666667,0.854492188
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,48.1,0.762939453
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,48.18333333,0.857543945
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,48.26666667,0.787353516
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,48.35,0.805664063
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,48.43333333,0.738525391
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,48.51666667,0.778198242
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,48.6,0.802612305
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,48.68333333,0.790405273
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,48.78333333,0.845336914
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,48.86666667,0.946044922
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,48.95,0.772094727
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,49.03333333,0.784301758
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,49.11666667,0.793457031
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,49.2,0.692749023
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,49.28333333,0.750732422
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,49.36666667,0.796508789
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,49.45,0.802612305
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,49.53333333,0.769042969
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,49.61666667,0.805664063
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,49.7,0.765991211
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,49.78333333,0.775146484
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,49.86666667,0.75378418
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,49.95,0.708007813
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,50.03333333,0.75378418
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,50.11666667,0.534057617
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,50.2,0.476074219
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,50.28333333,0.463867188
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,50.36666667,0.296020508
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,50.45,0.314331055
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,50.53333333,0.302124023
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,50.61666667,0.250244141
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,50.7,0.36315918
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,50.78333333,0.250244141
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,50.86666667,0.228881836
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,50.95,0.16784668
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,51.03333333,0.207519531
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,51.11666667,0.115966797
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,51.2,0.216674805
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,51.28333333,0.134277344
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,51.36666667,0.131225586
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,51.45,0.161743164
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,51.53333333,0.173950195
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,51.61666667,0.198364258
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,51.7,0.170898438
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,51.78333333,0.140380859
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,51.86666667,0.112915039
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,51.95,0.186157227
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,52.03333333,0.161743164
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,52.11666667,0.094604492
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,52.2,0.131225586
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,52.28333333,0.170898438
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,52.36666667,0.16784668
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,52.45,0.106811523
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,52.53333333,0.170898438
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,52.61666667,0.048828125
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,52.7,0.173950195
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,52.78333333,0.131225586
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,52.86666667,0.079345703
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,52.95,0.131225586
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,53.03333333,0.073242188
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,53.11666667,0.137329102
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,53.2,0.161743164
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,53.28333333,0.109863281
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,53.36666667,0.094604492
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,53.45,0.152587891
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,53.53333333,0.128173828
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,53.61666667,0.009155273
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,53.7,0.091552734
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,53.8,0.119018555
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,53.88333333,0.094604492
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,53.96666667,0.146484375
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,54.05,0.180053711
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,54.13333333,0.030517578
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,54.21666667,0.067138672
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,54.3,0.201416016
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,54.38333333,0.183105469
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,54.46666667,0.115966797
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,54.55,0.073242188
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,54.63333333,0.149536133
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,54.71666667,0.152587891
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,54.8,0.051879883
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,54.88333333,0.140380859
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,54.96666667,0.143432617
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,55.05,0.140380859
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,55.13333333,0.091552734
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,55.21666667,0.061035156
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,55.3,0.045776367
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,55.38333333,0.109863281
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,55.46666667,0
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,55.55,0.119018555
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,55.63333333,0.057983398
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,55.71666667,0.073242188
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,55.8,0.021362305
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,55.88333333,0.018310547
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,55.96666667,0.076293945
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,56.05,0.103759766
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,56.13333333,0.054931641
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,56.21666667,0.12512207
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,56.3,0.140380859
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,56.38333333,0.146484375
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,56.46666667,0.201416016
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,56.55,0.079345703
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,56.63333333,0.177001953
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,56.71666667,0.09765625
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,56.8,0.103759766
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,56.88333333,0.094604492
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,56.96666667,0.140380859
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,57.05,0.091552734
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,57.13333333,0.152587891
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,57.21666667,0.137329102
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,57.3,0.115966797
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,57.38333333,0.085449219
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,57.46666667,0.112915039
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,57.55,0.201416016
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,57.63333333,0.057983398
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,57.71666667,0.061035156
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,57.8,0.100708008
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,57.88333333,0.12512207
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,57.96666667,0.048828125
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,58.05,0.085449219
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,58.13333333,0.134277344
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,58.21666667,0.045776367
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,58.3,0.106811523
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,58.38333333,0.100708008
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,58.46666667,0.088500977
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,58.56666667,0.143432617
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,58.65,0.115966797
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,58.73333333,0.018310547
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,58.81666667,0.064086914
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,58.9,-0.030517578
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,58.98333333,0.057983398
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,59.06666667,0.094604492
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,59.15,0.085449219
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,59.23333333,0.091552734
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,59.31666667,0.180053711
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,59.4,0.112915039
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,59.48333333,0.003051758
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,59.56666667,0.115966797
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,59.65,0.051879883
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,59.73333333,0.079345703
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,59.81666667,0.082397461
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,59.9,0.091552734
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,59.98333333,0.018310547
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,60.06666667,0.085449219
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,60.15,0.155639648
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,60.23333333,0.115966797
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,60.31666667,0.091552734
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,60.4,0.119018555
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,60.48333333,0.076293945
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,60.56666667,0.155639648
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,60.65,0.134277344
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,60.73333333,0.079345703
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,60.81666667,0.106811523
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,60.9,0.140380859
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,60.98333333,0.180053711
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,61.06666667,0.103759766
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,61.15,0.128173828
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,61.23333333,0.036621094
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,61.31666667,0.115966797
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,61.4,0.061035156
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,61.48333333,0.189208984
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,61.56666667,0.085449219
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,61.65,0.067138672
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,61.73333333,0.134277344
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,61.81666667,0.054931641
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,61.9,0.173950195
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,61.98333333,0.094604492
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,62.06666667,0.079345703
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,62.15,0.09765625
exp19-40,ctrl_aso_10uM_vx770_vx809,r2,62.23333333,0.103759766
